,auroc_in_hotspot,auprc_in_hotspot,auroc_ex_hotspot,auprc_ex_hotspot,auroc_in_pcorr,auprc_in_pcorr,auroc_ex_pcorr,auprc_ex_pcorr,auroc_in_scorr,auprc_in_scorr,auroc_ex_scorr,auprc_ex_scorr,auroc_in_celcomen,auprc_in_celcomen,auroc_ex_celcomen,auprc_ex_celcomen,gen_func,adj_func,ex_in_same
3,0.8095238095238095,0.9333333333333331,0.8095238095238095,0.9333333333333331,0.33333333333333337,0.6718537414965986,0.33333333333333337,0.6718537414965986,0.380952380952381,0.6841836734693877,0.380952380952381,0.6841836734693877,0.30952380952380953,0.6428571428571428,0.2380952380952381,0.6357142857142857,gen_dense_any,adj_negispos,same_true
4,0.53125,0.84375,0.53125,0.84375,0.28125,0.7792162698412699,0.28125,0.7792162698412699,0.28125,0.7792162698412699,0.28125,0.7792162698412699,0.4375,0.8125,0.5,0.8333333333333334,gen_dense_any,adj_negispos,same_true
0,0.5833333333333333,0.6986111111111111,0.375,0.8020833333333334,0.5,0.6545634920634921,0.75,0.9375248015873017,0.41666666666666663,0.6269510582010582,0.75,0.9262400793650793,0.41666666666666663,0.6166666666666667,0.71875,0.93125,gen_dense_any,adj_negispos,same_false
1,0.875,0.975,0.7142857142857144,0.875,0.125,0.7073412698412699,0.380952380952381,0.6841836734693877,0.125,0.7073412698412699,0.380952380952381,0.6841836734693877,0.125,0.675,0.33333333333333337,0.6642857142857141,gen_dense_any,adj_negispos,same_false
2,0.4583333333333333,0.5194444444444444,0.5476190476190477,0.7904761904761903,0.3333333333333333,0.5985449735449735,0.6428571428571429,0.8207482993197279,0.3333333333333333,0.5985449735449735,0.6428571428571429,0.8207482993197279,0.41666666666666663,0.6166666666666667,0.5952380952380952,0.8071428571428572,gen_dense_any,adj_negispos,same_false
3,0.8095238095238095,0.9333333333333331,0.4583333333333333,0.5194444444444444,0.380952380952381,0.6841836734693877,0.29166666666666663,0.5866402116402116,0.380952380952381,0.6841836734693877,0.29166666666666663,0.5866402116402116,0.19047619047619047,0.6071428571428572,0.49999999999999994,0.6583333333333333,gen_dense_any,adj_negispos,same_false
4,0.59375,0.8802083333333334,0.4444444444444444,0.9203703703703705,0.46875,0.8268353174603174,0.6666666666666666,0.960273368606702,0.46875,0.8268353174603174,0.6666666666666666,0.960273368606702,0.4375,0.8125,0.4444444444444444,0.9166666666666667,gen_dense_any,adj_negispos,same_false
0,0.78,0.8133333333333332,0.78,0.8133333333333332,0.3,0.42500000000000004,0.3,0.42500000000000004,0.3,0.42500000000000004,0.3,0.42500000000000004,0.3,0.42500000000000004,0.21999999999999997,0.40499999999999997,gen_dense_any,adj_negiszero,same_true
1,1.0,1.0,1.0,1.0,0.2222222222222222,0.05,0.2222222222222222,0.05,0.2222222222222222,0.05,0.2222222222222222,0.05,0.2222222222222222,0.05,0.16666666666666669,0.05,gen_dense_any,adj_negiszero,same_true
2,0.16666666666666669,0.05,0.16666666666666669,0.05,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,0.8333333333333334,0.625,gen_dense_any,adj_negiszero,same_true
3,0.7380952380952381,0.7722222222222221,0.7380952380952381,0.7722222222222221,0.45238095238095233,0.3916666666666667,0.45238095238095233,0.3916666666666667,0.45238095238095233,0.3916666666666667,0.45238095238095233,0.3916666666666667,0.45238095238095233,0.3916666666666667,0.35714285714285715,0.36388888888888893,gen_dense_any,adj_negiszero,same_true
